spawn_index,name,x,y,z,yaw,road_id,lane_id,lane_width,is_junction
230,SP_230,154.55789184570312,-166.5913848876953,3.7880382537841797,-89.0035171508789,73,1,3.5,False
231,SP_231,153.4598388671875,-102.39739990234375,8.305596351623535,-89.0035171508789,74,1,3.5,False
232,SP_232,124.95010375976562,-132.09475708007812,8.305596351623535,1.2272652387619019,17,1,3.5,False
233,SP_233,110.06359100341797,-135.91453552246094,8.305596351623535,-178.77268981933594,17,-1,3.5,False
234,SP_234,84.18406677246094,-105.19170379638672,8.305596351623535,-87.97588348388672,42,1,3.5,False
235,SP_235,115.53240203857422,-76.35523986816406,8.305596351623535,-178.49087524414062,59,-5,3.5,False
236,SP_236,230.82467651367188,35.70989227294922,0.27530714869499207,91.39320373535156,66,-2,3.5,False
237,SP_237,234.3236541748047,27.495038986206055,0.27530714869499207,91.39320373535156,66,-1,3.5,False
238,SP_238,-54.75082015991211,-2.8988778591156006,0.27530714869499207,-179.70538330078125,61,-1,3.5,False
239,SP_239,-118.07928466796875,0.27553924918174744,0.27530714869499207,0.2946079969406128,62,1,3.5,False
240,SP_240,-117.49345397949219,-3.2214934825897217,0.27530714869499207,-179.7053985595703,62,-1,3.5,False
241,SP_241,-149.02493286132812,31.959774017333984,0.27530714869499207,90.02982330322266,21,-1,3.5,False
242,SP_242,131.03890991210938,62.489871978759766,0.27530714869499207,-0.14739990234375,52,1,3.5,False
243,SP_243,124.70004272460938,59.00621795654297,0.27530714869499207,179.85255432128906,52,-1,3.5,False
244,SP_244,204.70285034179688,58.80038833618164,0.27530714869499207,179.85255432128906,47,-1,3.5,False
245,SP_245,-117.97545623779297,33.97294235229492,0.27530714869499207,134.6768035888672,44,-5,3.5,False
246,SP_246,-114.78262329101562,35.864051818847656,0.27530714869499207,134.6768035888672,44,-4,3.5,False
247,SP_247,125.36009216308594,-135.58682250976562,8.305596351623535,-178.77268981933594,17,-1,3.5,False
248,SP_248,109.65359497070312,-132.42245483398438,8.305596351623535,1.2272652387619019,17,1,3.5,False
249,SP_249,42.84650421142578,-193.13241577148438,0.27530714869499207,1.439546823501587,1,3,3.5,False
250,SP_250,34.73466110229492,-196.6313018798828,0.27530714869499207,1.4395438432693481,1,2,3.5,False
251,SP_251,55.67530059814453,-206.60818481445312,0.27530714869499207,-178.5604705810547,1,-2,3.5,False
252,SP_252,53.18737030029297,-203.10926818847656,0.27530714869499207,-178.5604705810547,1,-1,3.5,False
253,SP_253,186.51962280273438,-5.502128601074219,0.27530714869499207,-179.1441650390625,6,-2,3.5,False
254,SP_254,197.0673370361328,-2.0025179386138916,0.27530714869499207,-179.1441650390625,6,-1,3.5,False
255,SP_255,165.62258911132812,-5.900934219360352,0.27530714869499207,-179.1441650390625,6,-2,3.5,False
256,SP_256,176.0703125,-2.401322603225708,0.27530714869499207,-179.1441650390625,6,-1,3.5,False
257,SP_257,116.63027954101562,-6.581954002380371,0.27530714869499207,-179.1441650390625,7,-2,3.5,False
258,SP_258,127.07760620117188,-3.0823497772216797,0.27530714869499207,-179.1441650390625,7,-1,3.5,False
259,SP_259,98.9326171875,-6.8971147537231445,0.27530714869499207,-179.1441650390625,7,-2,3.5,False
260,SP_260,105.97994232177734,-3.397510290145874,0.27530714869499207,-179.1441650390625,7,-1,3.5,False
261,SP_261,-87.96704864501953,87.14187622070312,0.9440809488296509,89.78770446777344,4,-2,3.5,False
262,SP_262,-84.56669616699219,96.63052368164062,0.7440809607505798,89.78767395019531,4,-1,3.5,False
263,SP_263,-88.05667877197266,66.84207916259766,1.1372835636138916,89.78770446777344,4,-2,3.5,False
264,SP_264,-84.65632629394531,72.43073272705078,1.1372835636138916,89.78767395019531,4,-1,3.5,False
